Datum,Energietraeger,Produktion_GWh
2025-11-11,Kernkraft,46.8
2025-11-11,Photovoltaik,15.4
2025-11-11,Speicherkraft,61.3
2025-11-11,Thermische,10.3
2025-11-11,Wind,0.3
2025-11-12,Flusskraft,32.4
2025-11-12,Kernkraft,46.8
2025-11-12,Photovoltaik,14.0
2025-11-12,Speicherkraft,74.2
2025-11-12,Thermische,10.3
2025-11-12,Wind,1.2
2025-11-13,Flusskraft,31.2
2025-11-13,Kernkraft,46.8
2025-11-13,Photovoltaik,14.4
2025-11-13,Speicherkraft,68.6
2025-11-13,Thermische,10.3
2025-11-13,Wind,1.2
2025-11-14,Flusskraft,31.5
2025-11-14,Kernkraft,46.8
2025-11-14,Photovoltaik,10.2
2025-11-14,Speicherkraft,77.1
2025-11-14,Thermische,10.3
2025-11-14,Wind,1.0
2025-11-15,Flusskraft,33.5
2025-11-15,Kernkraft,46.7
2025-11-15,Photovoltaik,10.9
2025-11-15,Speicherkraft,34.5
2025-11-15,Thermische,10.3
2025-11-15,Wind,0.6
2025-11-16,Flusskraft,38.7
2025-11-16,Kernkraft,46.7
2025-11-16,Photovoltaik,3.2
2025-11-16,Speicherkraft,26.5
2025-11-16,Thermische,10.3
2025-11-16,Wind,0.5
2025-11-17,Flusskraft,38.3
2025-11-17,Kernkraft,46.8
2025-11-17,Photovoltaik,3.4
2025-11-17,Speicherkraft,66.9
2025-11-17,Thermische,10.3
2025-11-17,Wind,0.5
2025-11-18,Flusskraft,34.9
2025-11-18,Kernkraft,46.9
2025-11-18,Photovoltaik,11.8
2025-11-18,Speicherkraft,69.8
2025-11-18,Thermische,10.3
2025-11-18,Wind,0.2
2025-11-19,Flusskraft,34.2
2025-11-19,Kernkraft,46.9
2025-11-19,Photovoltaik,11.4
2025-11-19,Speicherkraft,86.4
2025-11-19,Thermische,10.3
2025-11-19,Wind,0.7
2025-11-20,Flusskraft,34.5
2025-11-20,Kernkraft,46.9
2025-11-20,Photovoltaik,6.8
2025-11-20,Speicherkraft,101.6
2025-11-20,Thermische,10.3
2025-11-20,Wind,0.4
2025-11-21,Flusskraft,33.9
2025-11-21,Kernkraft,46.9
2025-11-21,Photovoltaik,1.8
2025-11-21,Speicherkraft,108.8
2025-11-21,Thermische,10.3
2025-11-21,Wind,0.4
2025-11-22,Flusskraft,27.6
2025-11-22,Kernkraft,46.9
2025-11-22,Photovoltaik,5.1
2025-11-22,Speicherkraft,48.5
2025-11-22,Thermische,10.3
2025-11-22,Wind,0.3
2025-11-23,Flusskraft,25.6
2025-11-23,Kernkraft,46.9
2025-11-23,Photovoltaik,4.7
2025-11-23,Speicherkraft,41.2
2025-11-23,Thermische,10.3
2025-11-23,Wind,0.9
2025-11-24,Flusskraft,38.3
2025-11-24,Kernkraft,46.8
2025-11-24,Photovoltaik,1.7
2025-11-24,Speicherkraft,103.7
2025-11-24,Thermische,10.3
2025-11-24,Wind,0.9
2025-11-25,Flusskraft,45.6
2025-11-25,Kernkraft,46.8
2025-11-25,Photovoltaik,4.5
2025-11-25,Speicherkraft,103.6
2025-11-25,Thermische,10.3
2025-11-25,Wind,0.6
2025-11-26,Flusskraft,43.3
2025-11-26,Kernkraft,46.5
2025-11-26,Photovoltaik,3.1
2025-11-26,Speicherkraft,95.6
2025-11-26,Thermische,10.3
2025-11-26,Wind,0.3
2025-11-27,Flusskraft,39.2
2025-11-27,Kernkraft,46.8
2025-11-27,Photovoltaik,9.3
2025-11-27,Speicherkraft,69.1
2025-11-27,Thermische,10.3
2025-11-27,Wind,0.1
2025-11-28,Flusskraft,35.5
2025-11-28,Kernkraft,46.9
2025-11-28,Photovoltaik,10.0
2025-11-28,Speicherkraft,78.9
2025-11-28,Thermische,10.3
2025-11-28,Wind,0.1
2025-11-29,Flusskraft,31.6
2025-11-29,Kernkraft,46.8
2025-11-29,Photovoltaik,9.3
2025-11-29,Speicherkraft,39.8
2025-11-29,Thermische,10.3
2025-11-29,Wind,0.2
2025-11-30,Flusskraft,30.4
2025-11-30,Kernkraft,46.8
2025-11-30,Photovoltaik,4.9
2025-11-30,Speicherkraft,34.7
2025-11-30,Thermische,10.3
2025-11-30,Wind,0.5
2025-12-01,Flusskraft,39.8
2025-12-01,Kernkraft,46.8
2025-12-01,Photovoltaik,8.4
2025-12-01,Speicherkraft,101.9
2025-12-01,Thermische,10.7
2025-12-01,Wind,0.2
2025-12-02,Flusskraft,41.4
2025-12-02,Kernkraft,46.8
2025-12-02,Photovoltaik,9.8
2025-12-02,Speicherkraft,90.8
2025-12-02,Thermische,10.7
2025-12-02,Wind,0.4
2025-12-03,Flusskraft,42.0
2025-12-03,Kernkraft,46.8
2025-12-03,Photovoltaik,7.7
2025-12-03,Speicherkraft,125.9
2025-12-03,Thermische,10.7
2025-12-03,Wind,0.1
2025-12-04,Flusskraft,41.9
2025-12-04,Kernkraft,46.8
2025-12-04,Photovoltaik,8.1
2025-12-04,Speicherkraft,101.0
2025-12-04,Thermische,10.7
2025-12-04,Wind,0.2
2025-12-05,Flusskraft,38.6
2025-12-05,Kernkraft,46.8
2025-12-05,Photovoltaik,5.7
2025-12-05,Speicherkraft,85.6
2025-12-05,Thermische,10.7
2025-12-05,Wind,0.1
2025-12-06,Flusskraft,29.9
2025-12-06,Kernkraft,46.8
2025-12-06,Photovoltaik,6.9
2025-12-06,Speicherkraft,26.3
2025-12-06,Thermische,10.7
2025-12-06,Wind,0.7
2025-12-07,Flusskraft,30.9
2025-12-07,Kernkraft,46.8
2025-12-07,Photovoltaik,2.5
2025-12-07,Speicherkraft,27.0
2025-12-07,Thermische,10.7
2025-12-07,Wind,0.7
2025-12-08,Flusskraft,40.6
2025-12-08,Kernkraft,46.7
2025-12-08,Photovoltaik,7.3
2025-12-08,Speicherkraft,35.1
2025-12-08,Thermische,10.7
2025-12-08,Wind,0.4
2025-12-09,Flusskraft,43.0
2025-12-09,Kernkraft,46.7
2025-12-09,Photovoltaik,10.7
2025-12-09,Speicherkraft,85.7
2025-12-09,Thermische,10.7
2025-12-09,Wind,0.5
2025-12-10,Flusskraft,41.6
2025-12-10,Kernkraft,46.7
2025-12-10,Photovoltaik,9.8
2025-12-10,Speicherkraft,86.7
2025-12-10,Thermische,10.7
2025-12-10,Wind,0.3
2025-12-11,Flusskraft,39.0
2025-12-11,Kernkraft,46.7
2025-12-11,Photovoltaik,7.5
2025-12-11,Speicherkraft,68.7
2025-12-11,Thermische,10.7
2025-12-11,Wind,0.1
2025-12-12,Flusskraft,37.0
2025-12-12,Kernkraft,46.8
2025-12-12,Photovoltaik,10.1
2025-12-12,Speicherkraft,74.7
2025-12-12,Thermische,10.7
2025-12-12,Wind,0.1
2025-12-13,Flusskraft,32.8
2025-12-13,Kernkraft,47.0
2025-12-13,Photovoltaik,10.0
2025-12-13,Speicherkraft,36.8
2025-12-13,Thermische,10.7
2025-12-13,Wind,0.1
2025-12-14,Flusskraft,29.9
2025-12-14,Kernkraft,47.0
2025-12-14,Photovoltaik,9.6
2025-12-14,Speicherkraft,33.5
2025-12-14,Thermische,10.7
2025-12-14,Wind,0.1
2025-12-15,Flusskraft,32.8
2025-12-15,Kernkraft,47.0
2025-12-15,Photovoltaik,10.1
2025-12-15,Speicherkraft,71.6
2025-12-15,Thermische,10.7
2025-12-15,Wind,0.3
2025-12-16,Flusskraft,34.4
2025-12-16,Kernkraft,47.0
2025-12-16,Photovoltaik,5.2
2025-12-16,Speicherkraft,91.6
2025-12-16,Thermische,10.7
2025-12-16,Wind,0.2
2025-12-17,Flusskraft,33.7
2025-12-17,Kernkraft,47.0
2025-12-17,Photovoltaik,7.6
2025-12-17,Speicherkraft,76.2
2025-12-17,Thermische,10.7
2025-12-17,Wind,0.2
2025-12-18,Flusskraft,31.5
2025-12-18,Kernkraft,47.0
2025-12-18,Photovoltaik,8.5
2025-12-18,Speicherkraft,71.9
2025-12-18,Thermische,10.7
2025-12-18,Wind,0.5
2025-12-19,Flusskraft,29.5
2025-12-19,Kernkraft,47.0
2025-12-19,Photovoltaik,7.5
2025-12-19,Speicherkraft,60.6
2025-12-19,Thermische,10.7
2025-12-19,Wind,0.4
2025-12-20,Flusskraft,26.7
2025-12-20,Kernkraft,47.0
2025-12-20,Photovoltaik,8.6
2025-12-20,Speicherkraft,41.5
2025-12-20,Thermische,10.7
2025-12-20,Wind,0.1
2025-12-21,Flusskraft,25.0
2025-12-21,Kernkraft,47.0
2025-12-21,Photovoltaik,7.9
2025-12-21,Speicherkraft,27.5
2025-12-21,Thermische,10.7
2025-12-21,Wind,0.2
2025-12-22,Flusskraft,25.7
2025-12-22,Kernkraft,47.0
2025-12-22,Photovoltaik,8.5
2025-12-22,Speicherkraft,49.9
2025-12-22,Thermische,10.7
2025-12-22,Wind,0.2
2025-12-23,Flusskraft,24.9
2025-12-23,Kernkraft,47.0
2025-12-23,Photovoltaik,6.7
2025-12-23,Speicherkraft,48.9
2025-12-23,Thermische,10.7
2025-12-23,Wind,0.2
2025-12-24,Flusskraft,23.4
2025-12-24,Kernkraft,47.0
2025-12-24,Photovoltaik,3.8
2025-12-24,Speicherkraft,22.8
2025-12-24,Thermische,10.7
2025-12-24,Wind,0.8
2025-12-25,Flusskraft,22.0
2025-12-25,Kernkraft,47.1
2025-12-25,Photovoltaik,8.4
2025-12-25,Speicherkraft,10.1
2025-12-25,Thermische,10.7
2025-12-25,Wind,0.3
2025-12-26,Flusskraft,20.9
2025-12-26,Kernkraft,47.1
2025-12-26,Photovoltaik,9.6
2025-12-26,Speicherkraft,16.6
2025-12-26,Thermische,10.7
2025-12-26,Wind,0.2
2025-12-27,Flusskraft,20.2
2025-12-27,Kernkraft,47.1
2025-12-27,Photovoltaik,9.8
2025-12-27,Speicherkraft,12.9
2025-12-27,Thermische,10.7
2025-12-27,Wind,0.2
2025-12-28,Flusskraft,20.0
2025-12-28,Kernkraft,47.1
2025-12-28,Photovoltaik,10.3
2025-12-28,Speicherkraft,16.6
2025-12-28,Thermische,10.7
2025-12-28,Wind,0.3
2025-12-29,Flusskraft,20.7
2025-12-29,Kernkraft,47.1
2025-12-29,Photovoltaik,10.1
2025-12-29,Speicherkraft,27.3
2025-12-29,Thermische,10.7
2025-12-29,Wind,0.1
2025-12-30,Flusskraft,20.9
2025-12-30,Kernkraft,47.1
2025-12-30,Photovoltaik,9.9
2025-12-30,Speicherkraft,26.6
2025-12-30,Thermische,10.7
2025-12-30,Wind,0.6
2025-12-31,Flusskraft,20.4
2025-12-31,Kernkraft,47.1
2025-12-31,Photovoltaik,11.4
2025-12-31,Speicherkraft,24.7
2025-12-31,Thermische,10.7
2025-12-31,Wind,0.4
2026-01-01,Flusskraft,18.0
2026-01-01,Kernkraft,47.0
2026-01-01,Photovoltaik,11.4
2026-01-01,Speicherkraft,25.5
2026-01-01,Thermische,11.3
2026-01-01,Wind,0.8
2026-01-02,Flusskraft,17.3
2026-01-02,Kernkraft,46.9
2026-01-02,Photovoltaik,5.7
2026-01-02,Speicherkraft,27.2
2026-01-02,Thermische,11.3
2026-01-02,Wind,0.9
2026-01-03,Flusskraft,16.9
2026-01-03,Kernkraft,47.0
2026-01-03,Photovoltaik,3.8
2026-01-03,Speicherkraft,24.3
2026-01-03,Thermische,11.3
2026-01-03,Wind,0.3
2026-01-04,Flusskraft,17.7
2026-01-04,Kernkraft,47.0
2026-01-04,Photovoltaik,5.7
2026-01-04,Speicherkraft,27.9
2026-01-04,Thermische,11.3
2026-01-04,Wind,0.1
2026-01-05,Flusskraft,25.3
2026-01-05,Kernkraft,47.0
2026-01-05,Photovoltaik,4.9
2026-01-05,Speicherkraft,140.3
2026-01-05,Thermische,11.3
2026-01-05,Wind,0.1
2026-01-06,Flusskraft,28.9
2026-01-06,Kernkraft,47.0
2026-01-06,Photovoltaik,4.2
2026-01-06,Speicherkraft,130.5
2026-01-06,Thermische,11.3
2026-01-06,Wind,0.2
2026-01-07,Flusskraft,25.5
2026-01-07,Kernkraft,47.0
2026-01-07,Photovoltaik,5.5
2026-01-07,Speicherkraft,95.7
2026-01-07,Thermische,11.3
2026-01-07,Wind,0.3
2026-01-08,Flusskraft,25.7
2026-01-08,Kernkraft,46.9
2026-01-08,Photovoltaik,1.1
2026-01-08,Speicherkraft,116.7
2026-01-08,Thermische,11.3
2026-01-08,Wind,1.0
2026-01-09,Flusskraft,25.0
2026-01-09,Kernkraft,46.8
2026-01-09,Photovoltaik,4.8
2026-01-09,Speicherkraft,79.7
2026-01-09,Thermische,11.3
2026-01-09,Wind,1.5
2026-01-10,Flusskraft,20.4
2026-01-10,Kernkraft,47.0
2026-01-10,Photovoltaik,1.8
2026-01-10,Speicherkraft,47.1
2026-01-10,Thermische,11.3
2026-01-10,Wind,1.3
2026-01-11,Flusskraft,17.3
2026-01-11,Kernkraft,47.0
2026-01-11,Photovoltaik,2.4
2026-01-11,Speicherkraft,24.9
2026-01-11,Thermische,11.3
2026-01-11,Wind,0.3
2026-01-12,Flusskraft,25.6
2026-01-12,Kernkraft,47.0
2026-01-12,Photovoltaik,3.1
2026-01-12,Speicherkraft,111.3
2026-01-12,Thermische,11.3
2026-01-12,Wind,1.0
2026-01-13,Flusskraft,29.4
2026-01-13,Kernkraft,46.9
2026-01-13,Photovoltaik,6.4
2026-01-13,Speicherkraft,101.8
2026-01-13,Thermische,11.3
2026-01-13,Wind,1.2
2026-01-14,Flusskraft,26.8
2026-01-14,Kernkraft,46.9
2026-01-14,Photovoltaik,9.6
2026-01-14,Speicherkraft,84.9
2026-01-14,Thermische,11.3
2026-01-14,Wind,1.0
2026-01-15,Flusskraft,26.1
2026-01-15,Kernkraft,46.9
2026-01-15,Photovoltaik,10.8
2026-01-15,Speicherkraft,79.3
2026-01-15,Thermische,11.3
2026-01-15,Wind,0.9
2026-01-16,Flusskraft,25.2
2026-01-16,Kernkraft,46.8
2026-01-16,Photovoltaik,9.2
2026-01-16,Speicherkraft,84.1
2026-01-16,Thermische,11.3
2026-01-16,Wind,0.7
2026-01-17,Flusskraft,19.4
2026-01-17,Kernkraft,46.9
2026-01-17,Photovoltaik,7.5
2026-01-17,Speicherkraft,29.7
2026-01-17,Thermische,11.3
2026-01-17,Wind,0.6
2026-01-18,Flusskraft,17.5
2026-01-18,Kernkraft,45.5
2026-01-18,Photovoltaik,5.8
2026-01-18,Speicherkraft,21.0
2026-01-18,Thermische,11.3
2026-01-18,Wind,0.6
2026-01-19,Flusskraft,20.1
2026-01-19,Kernkraft,47.0
2026-01-19,Photovoltaik,8.0
2026-01-19,Speicherkraft,65.8
2026-01-19,Thermische,11.3
2026-01-19,Wind,0.4
2026-01-20,Flusskraft,23.2
2026-01-20,Kernkraft,47.0
2026-01-20,Photovoltaik,10.3
2026-01-20,Speicherkraft,80.0
2026-01-20,Thermische,11.3
2026-01-20,Wind,0.5
2026-01-21,Flusskraft,25.1
2026-01-21,Kernkraft,47.0
2026-01-21,Photovoltaik,11.3
2026-01-21,Speicherkraft,102.4
2026-01-21,Thermische,11.3
2026-01-21,Wind,0.3
2026-01-22,Flusskraft,27.0
2026-01-22,Kernkraft,47.0
2026-01-22,Photovoltaik,8.7
2026-01-22,Speicherkraft,106.4
2026-01-22,Thermische,11.3
2026-01-22,Wind,0.2
2026-01-23,Flusskraft,26.2
2026-01-23,Kernkraft,47.0
2026-01-23,Photovoltaik,7.7
2026-01-23,Speicherkraft,105.9
2026-01-23,Thermische,11.3
2026-01-23,Wind,0.4
2026-01-24,Flusskraft,19.9
2026-01-24,Kernkraft,47.0
2026-01-24,Photovoltaik,6.0
2026-01-24,Speicherkraft,37.0
2026-01-24,Thermische,11.3
2026-01-24,Wind,0.2
2026-01-25,Flusskraft,17.1
2026-01-25,Kernkraft,47.0
2026-01-25,Photovoltaik,8.4
2026-01-25,Speicherkraft,19.1
2026-01-25,Thermische,11.3
2026-01-25,Wind,0.2
2026-01-26,Flusskraft,22.8
2026-01-26,Kernkraft,46.9
2026-01-26,Photovoltaik,9.0
2026-01-26,Speicherkraft,82.8
2026-01-26,Thermische,11.3
2026-01-26,Wind,0.3
2026-01-27,Flusskraft,23.8
2026-01-27,Kernkraft,47.0
2026-01-27,Photovoltaik,8.4
2026-01-27,Speicherkraft,69.9
2026-01-27,Thermische,11.3
2026-01-27,Wind,1.5
2026-01-28,Flusskraft,25.0
2026-01-28,Kernkraft,47.0
2026-01-28,Photovoltaik,2.9
2026-01-28,Speicherkraft,80.4
2026-01-28,Thermische,11.3
2026-01-28,Wind,0.2
2026-01-29,Flusskraft,25.8
2026-01-29,Kernkraft,46.9
2026-01-29,Photovoltaik,8.3
2026-01-29,Speicherkraft,92.0
2026-01-29,Thermische,11.3
2026-01-29,Wind,0.2
2026-01-30,Flusskraft,23.0
2026-01-30,Kernkraft,46.9
2026-01-30,Photovoltaik,5.2
2026-01-30,Speicherkraft,61.0
2026-01-30,Thermische,11.3
2026-01-30,Wind,0.7
2026-01-31,Flusskraft,19.1
2026-01-31,Kernkraft,46.9
2026-01-31,Photovoltaik,8.0
2026-01-31,Speicherkraft,22.5
2026-01-31,Thermische,11.3
2026-01-31,Wind,0.1
2026-02-01,Flusskraft,18.0
2026-02-01,Kernkraft,47.0
2026-02-01,Photovoltaik,12.8
2026-02-01,Speicherkraft,14.2
2026-02-01,Thermische,11.4
2026-02-01,Wind,0.3
2026-02-02,Flusskraft,21.1
2026-02-02,Kernkraft,47.1
2026-02-02,Photovoltaik,15.6
2026-02-02,Speicherkraft,57.6
2026-02-02,Thermische,11.4
2026-02-02,Wind,1.0
2026-02-03,Flusskraft,22.5
2026-02-03,Kernkraft,47.0
2026-02-03,Photovoltaik,12.1
2026-02-03,Speicherkraft,55.2
2026-02-03,Thermische,11.4
2026-02-03,Wind,0.8
2026-02-04,Flusskraft,26.4
2026-02-04,Kernkraft,47.0
2026-02-04,Photovoltaik,8.2
2026-02-04,Speicherkraft,75.3
2026-02-04,Thermische,11.4
2026-02-04,Wind,0.3
2026-02-05,Flusskraft,24.0
2026-02-05,Kernkraft,47.0
2026-02-05,Photovoltaik,15.1
2026-02-05,Speicherkraft,63.6
2026-02-05,Thermische,11.4
2026-02-05,Wind,0.6
2026-02-06,Flusskraft,24.5
2026-02-06,Kernkraft,47.0
2026-02-06,Photovoltaik,8.2
2026-02-06,Speicherkraft,72.0
2026-02-06,Thermische,11.4
2026-02-06,Wind,0.7
2026-02-07,Flusskraft,19.6
2026-02-07,Kernkraft,47.0
2026-02-07,Photovoltaik,16.6
2026-02-07,Speicherkraft,23.5
2026-02-07,Thermische,11.4
2026-02-07,Wind,0.1
2026-02-08,Flusskraft,17.6
2026-02-08,Kernkraft,47.0
2026-02-08,Photovoltaik,8.8
2026-02-08,Speicherkraft,18.5
2026-02-08,Thermische,11.4
2026-02-08,Wind,0.2
2026-02-09,Flusskraft,23.5
2026-02-09,Kernkraft,47.0
2026-02-09,Photovoltaik,12.9
2026-02-09,Speicherkraft,89.0
2026-02-09,Thermische,11.4
2026-02-09,Wind,0.3
2026-02-10,Flusskraft,26.1
2026-02-10,Kernkraft,47.1
2026-02-10,Photovoltaik,8.5
2026-02-10,Speicherkraft,71.4
2026-02-10,Thermische,11.4
2026-02-10,Wind,1.4
2026-02-11,Flusskraft,32.0
2026-02-11,Kernkraft,46.9
2026-02-11,Photovoltaik,7.7
2026-02-11,Speicherkraft,59.0
2026-02-11,Thermische,11.4
2026-02-11,Wind,1.4
2026-02-12,Flusskraft,31.9
2026-02-12,Kernkraft,46.9
2026-02-12,Photovoltaik,5.7
2026-02-12,Speicherkraft,44.2
2026-02-12,Thermische,11.4
2026-02-12,Wind,1.5
2026-02-13,Flusskraft,33.1
2026-02-13,Kernkraft,46.9
2026-02-13,Photovoltaik,20.6
2026-02-13,Speicherkraft,55.6
2026-02-13,Thermische,11.4
2026-02-13,Wind,0.6
2026-02-14,Flusskraft,31.4
2026-02-14,Kernkraft,47.0
2026-02-14,Photovoltaik,5.5
2026-02-14,Speicherkraft,45.7
2026-02-14,Thermische,11.4
2026-02-14,Wind,0.4
2026-02-15,Flusskraft,30.9
2026-02-15,Kernkraft,47.1
2026-02-15,Photovoltaik,11.5
2026-02-15,Speicherkraft,28.9
2026-02-15,Thermische,11.4
2026-02-15,Wind,0.6
2026-02-16,Flusskraft,38.3
2026-02-16,Kernkraft,47.0
2026-02-16,Photovoltaik,7.9
2026-02-16,Speicherkraft,55.1
2026-02-16,Thermische,11.4
2026-02-16,Wind,1.3
2026-02-17,Flusskraft,39.2
2026-02-17,Kernkraft,47.0
2026-02-17,Photovoltaik,11.3
2026-02-17,Speicherkraft,61.1
2026-02-17,Thermische,11.4
2026-02-17,Wind,1.2
2026-02-18,Flusskraft,38.5
2026-02-18,Kernkraft,47.1
2026-02-18,Photovoltaik,6.0
2026-02-18,Speicherkraft,67.7
2026-02-18,Thermische,11.4
2026-02-18,Wind,1.2
2026-02-19,Flusskraft,38.2
2026-02-19,Kernkraft,47.0
2026-02-19,Photovoltaik,7.2
2026-02-19,Speicherkraft,74.1
2026-02-19,Thermische,11.4
2026-02-19,Wind,0.9
2026-02-20,Flusskraft,34.7
2026-02-20,Kernkraft,46.9
2026-02-20,Photovoltaik,10.3
2026-02-20,Speicherkraft,51.6
2026-02-20,Thermische,11.4
2026-02-20,Wind,0.7
2026-02-21,Flusskraft,30.7
2026-02-21,Kernkraft,46.9
2026-02-21,Photovoltaik,6.1
2026-02-21,Speicherkraft,27.5
2026-02-21,Thermische,11.4
2026-02-21,Wind,1.0
2026-02-22,Flusskraft,29.4
2026-02-22,Kernkraft,46.9
2026-02-22,Photovoltaik,18.9
2026-02-22,Speicherkraft,24.4
2026-02-22,Thermische,11.4
2026-02-22,Wind,0.6
2026-02-23,Flusskraft,33.4
2026-02-23,Kernkraft,46.9
2026-02-23,Photovoltaik,16.4
2026-02-23,Speicherkraft,54.4
2026-02-23,Thermische,11.4
2026-02-23,Wind,1.0
2026-02-24,Flusskraft,39.4
2026-02-24,Kernkraft,46.8
2026-02-24,Photovoltaik,19.6
2026-02-24,Speicherkraft,82.2
2026-02-24,Thermische,11.4
2026-02-24,Wind,0.7
2026-02-25,Flusskraft,39.0
2026-02-25,Kernkraft,46.8
2026-02-25,Photovoltaik,25.6
2026-02-25,Speicherkraft,75.7
2026-02-25,Thermische,11.4
2026-02-25,Wind,0.2
2026-02-26,Flusskraft,36.0
2026-02-26,Kernkraft,46.9
2026-02-26,Photovoltaik,28.7
2026-02-26,Speicherkraft,59.1
2026-02-26,Thermische,11.4
2026-02-26,Wind,0.3
2026-02-27,Flusskraft,35.4
2026-02-27,Kernkraft,46.8
2026-02-27,Photovoltaik,29.8
2026-02-27,Speicherkraft,64.2
2026-02-27,Thermische,11.4
2026-02-27,Wind,0.4
2026-02-28,Flusskraft,32.1
2026-02-28,Kernkraft,46.9
2026-02-28,Photovoltaik,13.3
2026-02-28,Speicherkraft,34.1
2026-02-28,Thermische,11.4
2026-02-28,Wind,0.4
2026-03-01,Flusskraft,26.6
2026-03-01,Kernkraft,47.0
2026-03-01,Photovoltaik,19.0
2026-03-01,Speicherkraft,21.4
2026-03-01,Thermische,8.6
2026-03-01,Wind,0.1
2026-03-02,Flusskraft,28.7
2026-03-02,Kernkraft,47.0
2026-03-02,Photovoltaik,22.7
2026-03-02,Speicherkraft,59.8
2026-03-02,Thermische,8.6
2026-03-02,Wind,0.2
2026-03-03,Flusskraft,30.7
2026-03-03,Kernkraft,47.0
2026-03-03,Photovoltaik,26.3
2026-03-03,Speicherkraft,80.7
2026-03-03,Thermische,8.6
2026-03-03,Wind,0.2
2026-03-04,Flusskraft,29.8
2026-03-04,Kernkraft,47.0
2026-03-04,Photovoltaik,26.9
2026-03-04,Speicherkraft,68.6
2026-03-04,Thermische,8.6
2026-03-04,Wind,0.2
2026-03-05,Flusskraft,29.0
2026-03-05,Kernkraft,47.0
2026-03-05,Photovoltaik,27.7
2026-03-05,Speicherkraft,62.5
2026-03-05,Thermische,8.6
2026-03-05,Wind,0.2
2026-03-06,Flusskraft,28.9
2026-03-06,Kernkraft,46.9
2026-03-06,Photovoltaik,26.9
2026-03-06,Speicherkraft,70.1
2026-03-06,Thermische,8.6
2026-03-06,Wind,0.2
2026-03-07,Flusskraft,26.9
2026-03-07,Kernkraft,47.0
2026-03-07,Photovoltaik,28.4
2026-03-07,Speicherkraft,53.0
2026-03-07,Thermische,8.6
2026-03-07,Wind,0.1
2026-03-08,Flusskraft,25.0
2026-03-08,Kernkraft,47.0
2026-03-08,Photovoltaik,26.7
2026-03-08,Speicherkraft,32.7
2026-03-08,Thermische,8.6
2026-03-08,Wind,0.1
2026-03-09,Flusskraft,26.3
2026-03-09,Kernkraft,46.9
2026-03-09,Photovoltaik,26.3
2026-03-09,Speicherkraft,57.3
2026-03-09,Thermische,8.6
2026-03-09,Wind,0.2
2026-03-10,Flusskraft,26.3
2026-03-10,Kernkraft,46.9
2026-03-10,Photovoltaik,22.1
2026-03-10,Speicherkraft,53.5
2026-03-10,Thermische,8.6
2026-03-10,Wind,0.3
2026-03-11,Flusskraft,25.9
2026-03-11,Kernkraft,46.9
2026-03-11,Photovoltaik,19.3
2026-03-11,Speicherkraft,50.1
2026-03-11,Thermische,8.6
2026-03-11,Wind,0.7
2026-03-12,Flusskraft,27.1
2026-03-12,Kernkraft,46.9
2026-03-12,Photovoltaik,25.4
2026-03-12,Speicherkraft,51.9
2026-03-12,Thermische,8.6
2026-03-12,Wind,0.2
2026-03-13,Flusskraft,25.1
2026-03-13,Kernkraft,41.7
2026-03-13,Photovoltaik,30.3
2026-03-13,Speicherkraft,48.0
2026-03-13,Thermische,8.6
2026-03-13,Wind,0.6
2026-03-14,Flusskraft,26.5
2026-03-14,Kernkraft,38.3
2026-03-14,Photovoltaik,6.1
2026-03-14,Speicherkraft,36.7
2026-03-14,Thermische,8.6
2026-03-14,Wind,0.6
2026-03-15,Flusskraft,26.0
2026-03-15,Kernkraft,38.3
2026-03-15,Photovoltaik,21.7
2026-03-15,Speicherkraft,27.1
2026-03-15,Thermische,8.6
2026-03-15,Wind,0.3
2026-03-16,Flusskraft,27.9
2026-03-16,Kernkraft,38.3
2026-03-16,Photovoltaik,18.9
2026-03-16,Speicherkraft,53.1
2026-03-16,Thermische,8.6
2026-03-16,Wind,0.4
2026-03-17,Flusskraft,28.3
2026-03-17,Kernkraft,38.2
2026-03-17,Photovoltaik,33.5
2026-03-17,Speicherkraft,47.4
2026-03-17,Thermische,8.6
2026-03-17,Wind,0.3
2026-03-18,Flusskraft,27.2
2026-03-18,Kernkraft,38.2
2026-03-18,Photovoltaik,34.0
2026-03-18,Speicherkraft,44.9
2026-03-18,Thermische,8.6
2026-03-18,Wind,0.7
2026-03-19,Flusskraft,27.1
2026-03-19,Kernkraft,38.2
2026-03-19,Photovoltaik,35.2
2026-03-19,Speicherkraft,53.7
2026-03-19,Thermische,8.6
2026-03-19,Wind,0.3
2026-03-20,Flusskraft,26.2
2026-03-20,Kernkraft,38.1
2026-03-20,Photovoltaik,36.4
2026-03-20,Speicherkraft,52.3
2026-03-20,Thermische,8.6
2026-03-20,Wind,0.3
2026-03-21,Flusskraft,23.9
2026-03-21,Kernkraft,38.2
2026-03-21,Photovoltaik,28.8
2026-03-21,Speicherkraft,26.9
2026-03-21,Thermische,8.6
2026-03-21,Wind,0.2
2026-03-22,Flusskraft,22.9
2026-03-22,Kernkraft,38.2
2026-03-22,Photovoltaik,27.3
2026-03-22,Speicherkraft,21.1
2026-03-22,Thermische,8.6
2026-03-22,Wind,0.2
2026-03-23,Flusskraft,25.6
2026-03-23,Kernkraft,42.8
2026-03-23,Photovoltaik,29.8
2026-03-23,Speicherkraft,70.9
2026-03-23,Thermische,8.6
2026-03-23,Wind,0.2
2026-03-24,Flusskraft,24.2
